run_id,run_mode,split_label,split,dataset_id,system_id,corruption_family,corruption_id,corruption_level,corruption_seed,seed_role,corruption_target_space,corruption_config_hash,corruption_manifest_hash,prediction_path,prediction_sha256,trace_required,theta_mean,theta_median,theta_min,theta_max,theta_std,theta_q05,theta_q25,theta_q75,theta_q95,theta_hist_counts,theta_hist_edges
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2002,0.05,2002,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,975238f573dba5fd2af2611c778d77e20567e102e2af2ae7e6306e72de8a5e51,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2002.npz,7b794b34649e0597c85e982c5b4f1956d427e77166abf33f92ed07e2d1701ced,True,0.02178269099000417,0.003349205711198966,9.468961026325024e-05,0.12836415698078063,0.03427695762794991,0.00012173196647336974,0.00024495166148749177,0.017646469428161986,0.09435461273268944,18|4|0|2|1|1|1|0|1|1,9.46896102633e-05|0.0129216363473|0.0257485830844|0.0385755298214|0.0514024765585|0.0642294232955|0.0770563700326|0.0898833167696|0.102710263507|0.115537210244|0.128364156981
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2003,0.05,2003,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,80f9dec99c32d43236bb8ac90ec32d39d1f2ba89ee811671c709e6fa3c098dc5,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2003.npz,4e2732a998ee3b758c4983a9ed0f0a0b5531ff3847283903eb46503ef48c8aaa,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|29|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2003,0.05,2003,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,80f9dec99c32d43236bb8ac90ec32d39d1f2ba89ee811671c709e6fa3c098dc5,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2003.npz,d0810bad9f97231ab6d0567e9e1013674f3b5807c403f3c9a3a583a4cb0f651c,True,0.020555364650604216,0.007129371721552553,9.816970158484687e-05,0.10840189305490523,0.029358185412965438,0.00015657888616340347,0.00024486265529569877,0.0201083389239561,0.07703312136314186,17|5|0|0|1|3|1|1|0|1,9.81697015848e-05|0.0109285420369|0.0217589143722|0.0325892867076|0.0434196590429|0.0542500313782|0.0650804037136|0.0759107760489|0.0867411483842|0.0975715207196|0.108401893055
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9001,0.05,9001,shadow,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,65c04728744eb2a52e2c8b32a46be15633f8eca85dcdea43d43057721d2ca621,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9001.npz,d1f8afb1ffc73886e09400208412c8ab17d4cfe518600655d3dc91f3d0d62be9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|29|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9001,0.05,9001,shadow,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,65c04728744eb2a52e2c8b32a46be15633f8eca85dcdea43d43057721d2ca621,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9001.npz,449889392e96113cedb0fc7ce5dea854672335a73cc81397fd07f60a4d06efb6,True,0.022102305987354097,0.005495868783679532,8.425875665611943e-05,0.13317698413404527,0.03455678588416253,0.00012077914434797848,0.0002448623560287352,0.019796174910836007,0.09767769929703177,18|4|1|0|3|0|1|0|1|1,8.42587566561e-05|0.0133935312944|0.0267028038321|0.0400120763699|0.0533213489076|0.0666306214454|0.0799398939831|0.0932491665208|0.106558439059|0.119867711596|0.133176984134
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9002,0.05,9002,shadow,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,3a3df1234d9f87abd87551c53c1f2938e64f944b93cd59b55cfc934145544fd6,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9002.npz,667e1da9ad77a8731ff665c85de10ee6a64b7dd1be3df148944b9db0fbcea721,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|29|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9002,0.05,9002,shadow,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,3a3df1234d9f87abd87551c53c1f2938e64f944b93cd59b55cfc934145544fd6,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9002.npz,863950a2a1113fd26bfa636cdb9d1fe9ba83eb944e0846a45b7e3af17bbfa32b,True,0.022794398419791733,0.0049094429787424,0.0001018868928609604,0.10967631167135838,0.035019104452288834,0.00015913111858152353,0.0003335227117192747,0.018471670667897858,0.10318987050997153,19|3|0|0|1|2|0|1|0|3,0.000101886892861|0.0110593293707|0.0220167718486|0.0329742143264|0.0439316568043|0.0548890992821|0.06584654176|0.0768039842378|0.0877614267157|0.0987188691935|0.109676311671
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2001,0.1,2001,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,ac68401d32a5527401240c1544e81652641851094051983fd2a6fd8708d00e61,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2001.npz,11332f05a44cdeb699e36a4f33dea0bfe77176561a38205e16ea4740fb5e655d,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|29|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2001,0.1,2001,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,ac68401d32a5527401240c1544e81652641851094051983fd2a6fd8708d00e61,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2001.npz,530d72a1f1b49c7eeb4c181f22ed1ab2e1af28ea157b5bb28f3035be13d37eba,True,0.019897347845069975,0.007115099198665481,9.348919787915908e-05,0.09975370211918844,0.027743531733567046,0.00011617934721680626,0.0002778029403626867,0.03044567756330852,0.07582823136694934,16|4|1|2|2|0|2|0|1|1,9.34891978792e-05|0.01005951049|0.0200255317821|0.0299915530743|0.0399575743664|0.0499235956585|0.0598896169507|0.0698556382428|0.0798216595349|0.0897876808271|0.0997537021192
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2002,0.1,2002,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,9c183bc3600145ac308db9642e1e9d483641051566c5dbc353ee02b1d81a79d3,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2002.npz,d839cdc8cf3483258d14c04bed7f781d248e159c93d083d6258766e7754d1fe0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|29|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2002,0.1,2002,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,9c183bc3600145ac308db9642e1e9d483641051566c5dbc353ee02b1d81a79d3,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2002.npz,9ce9b61c4e293e9660514a13266222d8d6a0aa0ad22bc6e902d928fb7ea2e75d,True,0.021280970967547594,0.005786600758334631,6.524238461719405e-05,0.10689869228870204,0.031688665247972016,9.668814177762184e-05,0.00024161388620932403,0.021653022059808787,0.10311476906818717,16|5|1|2|2|0|0|0|0|3,6.52423846172e-05|0.010748587375|0.0214319323654|0.0321152773558|0.0427986223463|0.0534819673367|0.0641653123271|0.0748486573175|0.0855320023079|0.0962153472983|0.106898692289
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2003,0.1,2003,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,66e0f035554a300c22823edaeb9f018569f1c3e1893599ffbf47b936245353dc,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2003.npz,eea50b8a4f06429d59404448d7487a4dbde89fe19a1da734311e89cc65db51ea,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|29|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2003,0.1,2003,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,66e0f035554a300c22823edaeb9f018569f1c3e1893599ffbf47b936245353dc,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__audit_2003.npz,3890f42be399087e148621bd781908ef0965346571887b485a85713c0cd162fc,True,0.022554105801020272,0.0062466906457429115,0.00010000890849058343,0.09355222518406256,0.03148850597270153,0.00012516121374104528,0.0004196664859239618,0.04139266605150182,0.09145906601647585,17|4|0|0|1|2|0|2|0|3,0.000100008908491|0.00944523053605|0.0187904521636|0.0281356737912|0.0374808954187|0.0468261170463|0.0561713386738|0.0655165603014|0.0748617819289|0.0842070035565|0.0935522251841
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__shadow_9001,0.1,9001,shadow,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,c1f1362ef51403e646c0b06597746256d82d3dc6562fca65f0d1e97dc67ea05e,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__shadow_9001.npz,86bcd1762c717aabfa2482de8f4915e14a360e3aa856132c56c2b401840f3626,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|29|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__shadow_9001,0.1,9001,shadow,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,c1f1362ef51403e646c0b06597746256d82d3dc6562fca65f0d1e97dc67ea05e,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p10__shadow_9001.npz,f2a41ee1ea65cc1472a35b93dd96699e74c5ce1a3f89324551df44ff0ccfb0b1,True,0.02007286240960017,0.0037274089573029134,0.00010197495243385491,0.14159154371075736,0.03360655607871651,0.00015140366672450857,0.0003172315830615311,0.017954105619369953,0.09187215676027621,18|5|1|2|0|1|0|1|0|1,0.000101974952434|0.0142509318283|0.0283998887041|0.0425488455799|0.0566978024558|0.0708467593316|0.0849957162074|0.0991446730833|0.113293629959|0.127442586835|0.141591543711
